#Types Before Cut: 11091
#Types After Cut: 9690
#Search Hits: 0
242	13	34.292	мать
243	13	34.292	сижу
244	13	34.292	спать
245	13	34.292	твои
246	13	34.292	учились
247	20	33.619	другому
248	17	33.301	пошла
249	15	32.708	будешь
250	15	32.708	понял
251	15	32.708	поняла
252	28	32.458	таки
253	34	32.341	голос
254	24	32.297	принципе
255	18	32.123	дом
256	113	32.058	даже
257	49	31.680	всегда
258	12	31.654	берег
259	12	31.654	весело
260	12	31.654	детстве
261	12	31.654	квартиру
262	12	31.654	круто
263	12	31.654	любят
264	12	31.654	поговорить
265	12	31.654	пятьдесят
266	12	31.654	смешно
267	16	30.892	школа
268	16	30.892	языке
269	20	30.848	дочка
270	21	30.524	хоть
271	21	30.524	язык
272	36	30.373	две
273	14	30.204	домой
274	17	29.802	давайте
275	11	29.016	inan
276	11	29.016	девочки
277	11	29.016	девяносто
278	11	29.016	здорово
279	11	29.016	знала
280	11	29.016	кадра
281	11	29.016	классно
282	11	29.016	кхм
283	11	29.016	понимаешь
284	11	29.016	расскажу
285	11	29.016	рассказчик
286	11	29.016	смеётся
287	11	29.016	смотри
288	11	29.016	соседка
289	11	29.016	училась
290	11	29.016	холодно
291	19	28.667	младший
292	26	28.654	самое
293	26	28.654	смысле
294	15	28.497	играть
295	21	28.260	жить
296	156	27.998	или
297	13	27.709	концерт
298	13	27.709	семья
299	13	27.709	ходить
300	13	27.709	честно
301	17	26.882	моей
302	10	26.378	бывают
303	10	26.378	вкус
304	10	26.378	восемьдесят
305	10	26.378	дед
306	10	26.378	дедушка
307	10	26.378	ехать
308	10	26.378	забыл
309	10	26.378	иии
310	10	26.378	картинка
311	10	26.378	кашель
312	10	26.378	нуу
313	10	26.378	озеро
314	10	26.378	пол
315	10	26.378	прикольно
316	10	26.378	ребята
317	10	26.378	своё
318	10	26.378	слушай
319	10	26.378	смешок
320	10	26.378	собака
321	10	26.378	ушёл
322	19	26.299	слово
323	22	26.282	какую
324	22	26.282	часов
325	14	26.118	собственно
326	27	25.809	моя
327	12	25.225	вдруг
328	12	25.225	делаю
329	12	25.225	купил
330	15	25.214	ж
331	50	25.155	день
332	16	24.679	видео
333	16	24.679	читать
334	20	24.232	места
335	18	24.223	понимаю
336	18	24.223	тему
337	35	24.213	четыре
338	19	24.186	н
339	39	24.101	людей
340	29	23.879	старший
341	146	23.845	был
342	13	23.756	какими
343	13	23.756	маленький
344	13	23.756	смотреть
345	9	23.740	n
346	9	23.740	ар
347	9	23.740	видишь
348	9	23.740	грустный
349	9	23.740	двенадцать
350	9	23.740	двести
351	9	23.740	женщина
352	9	23.740	кошки
353	9	23.740	папа
354	9	23.740	переехали
355	9	23.740	подожди
356	9	23.740	смесь
357	9	23.740	танцами
358	9	23.740	твой
359	9	23.740	учителя
360	9	23.740	чай
361	9	23.740	эмм
362	27	23.097	каждый
363	27	23.097	слова
364	14	22.953	d
365	14	22.953	мои
366	14	22.953	хотелось
367	11	22.754	давали
368	11	22.754	квартире
369	36	22.684	одна
370	21	22.632	долго
371	16	22.264	девять
372	28	22.263	совсем
373	18	22.190	русский
374	17	22.175	кем
375	30	21.975	чего
376	29	21.538	сама
377	12	21.415	нравятся
378	8	21.103	acc
379	8	21.103	komm
380	8	21.103	nom
381	8	21.103	ааa
382	8	21.103	английский
383	8	21.103	брови
384	8	21.103	вертолет
385	8	21.103	говорящийа
386	8	21.103	говорящийб
387	8	21.103	грустно
388	8	21.103	делаешь
389	8	21.103	егэ
390	8	21.103	замечательно
391	8	21.103	звук
392	8	21.103	иду
393	8	21.103	интересного
394	8	21.103	колесико
395	8	21.103	любишь
396	8	21.103	лёва
397	8	21.103	мамой
398	8	21.103	мемы
399	8	21.103	моих
400	8	21.103	надя
401	8	21.103	неудобно
402	8	21.103	никит
403	8	21.103	одиннадцать
404	8	21.103	поехал
405	8	21.103	прихожу
406	8	21.103	смотрел
407	8	21.103	смотрела
408	8	21.103	студентов
409	8	21.103	типо
410	8	21.103	умер
411	8	21.103	учился
412	8	21.103	хе
413	8	21.103	эт
414	20	20.789	друг
415	13	20.716	бывает
416	13	20.716	говорила
417	13	20.716	машина
418	13	20.716	специально
419	19	20.555	павел
420	14	20.350	вещи
421	14	20.350	надеюсь
422	10	20.299	интересные
423	10	20.299	рассказывала
424	40	20.281	говорить
425	27	19.559	ей
426	11	19.098	будто
427	11	19.098	знаете
428	11	19.098	отец
429	11	19.098	пошел
430	19	18.980	хотел
431	12	18.509	делали
432	12	18.509	купить
433	12	18.509	семье
434	7	18.465	бабушкой
435	7	18.465	боже
436	7	18.465	буквы
437	7	18.465	двери
438	7	18.465	детство
439	7	18.465	детьми
440	7	18.465	друзьями
441	7	18.465	ездить
442	7	18.465	ехали
443	7	18.465	живёт
444	7	18.465	забыла
445	7	18.465	задание
446	7	18.465	карл
447	7	18.465	квартиры
448	7	18.465	красивый
449	7	18.465	ненавижу
450	7	18.465	нету
451	7	18.465	ноль
452	7	18.465	одни
453	7	18.465	парень
454	7	18.465	понравилась
455	7	18.465	пошёл
456	7	18.465	пытаюсь
457	7	18.465	ребят
458	7	18.465	секунд
459	7	18.465	скажи
460	7	18.465	сорок
461	7	18.465	супер
462	7	18.465	троих
463	7	18.465	троллейбус
464	7	18.465	человечек
465	7	18.465	читаю
466	7	18.465	чё
467	16	18.295	реально
468	16	18.295	уж
469	153	18.292	еще
470	13	18.231	другую
471	13	18.231	улице
472	9	17.861	брали
473	9	17.861	друзей
474	9	17.861	едем
475	9	17.861	жил
476	9	17.861	институте
477	9	17.861	историю
478	9	17.861	мое
479	9	17.861	нечего
480	9	17.861	смеется
481	9	17.861	твоя
482	78	16.907	больше
483	17	16.903	разные
484	10	16.809	мной
485	10	16.809	написано
486	23	16.702	равно
487	29	16.596	соответственно
488	25	16.567	лучше
489	11	16.335	посмотреть
490	11	16.335	скажем
491	11	16.335	считаю
492	64	16.213	тогда
493	19	16.206	говоря
494	12	16.149	друзья
495	13	16.133	языка
496	21	15.828	виктор
497	6	15.827	distinct
498	6	15.827	onion
499	6	15.827	part
500	6	15.827	автобус
501	6	15.827	автобусе
502	6	15.827	ам
503	6	15.827	антифриз
504	6	15.827	бабуля
505	6	15.827	бабушки
506	6	15.827	бешбармак
507	6	15.827	бутово
508	6	15.827	вау
509	6	15.827	верно
510	6	15.827	волосы
511	6	15.827	восемнадцать
512	6	15.827	выпускной
513	6	15.827	вышла
514	6	15.827	гончар
515	6	15.827	готовился
516	6	15.827	жигули
517	6	15.827	загрузили
518	6	15.827	запомнила
519	6	15.827	играли
520	6	15.827	идёт
521	6	15.827	книги
522	6	15.827	колесо
523	6	15.827	коллектив
524	6	15.827	кормила
525	6	15.827	красиво
526	6	15.827	культура
527	6	15.827	лагере
528	6	15.827	лингвистике
529	6	15.827	литературу
530	6	15.827	лук
531	6	15.827	любил
532	6	15.827	любимый
533	6	15.827	математике
534	6	15.827	мгм
535	6	15.827	мем
536	6	15.827	молодец
537	6	15.827	мужик
538	6	15.827	немец
539	6	15.827	ногой
540	6	15.827	обед
541	6	15.827	орешки
542	6	15.827	погрей
543	6	15.827	подумала
544	6	15.827	покупайте
545	6	15.827	полу
546	6	15.827	польский
547	6	15.827	понравился
548	6	15.827	поступил
549	6	15.827	преподаватели
550	6	15.827	причём
551	6	15.827	пятёрка
552	6	15.827	саш
553	6	15.827	семьдесят
554	6	15.827	слышно
555	6	15.827	снимали
556	6	15.827	снимать
557	6	15.827	спал
558	6	15.827	спрашивают
559	6	15.827	спросить
560	6	15.827	студенты
561	6	15.827	сынок
562	6	15.827	убирай
563	6	15.827	учителей
564	6	15.827	учителем
565	6	15.827	худи
566	6	15.827	чувак
567	6	15.827	шёл
568	6	15.827	щас
569	6	15.827	этаж
